item_name,item_id,item_category_id
iname1597,1597,30
iname1598,1598,19
iname1599,1599,31
iname1600,1600,62
iname1601,1601,62
iname1602,1602,62
iname1603,1603,19
iname1604,1604,23
iname1605,1605,75
iname1606,1606,75
iname1607,1607,75
iname1608,1608,58
iname1609,1609,58
iname1610,1610,55
iname1611,1611,55
iname1612,1612,59
iname1613,1613,59
iname1614,1614,55
iname1615,1615,56
iname1616,1616,59
iname1617,1617,58
iname1618,1618,58
iname1619,1619,58
iname1620,1620,55
iname1621,1621,55
iname1622,1622,58
iname1623,1623,58
iname1624,1624,55
iname1625,1625,58
iname1626,1626,55
iname1627,1627,55
iname1628,1628,59
iname1629,1629,60
iname1630,1630,56
iname1631,1631,56
iname1632,1632,56
iname1633,1633,56
iname1634,1634,56
iname1635,1635,56
iname1636,1636,56
iname1637,1637,56
iname1638,1638,56
iname1639,1639,56
iname1640,1640,56
iname1641,1641,56
iname1642,1642,60
iname1643,1643,56
iname1644,1644,56
iname1645,1645,56
iname1646,1646,56
iname1647,1647,56
iname1648,1648,56
iname1649,1649,56
iname1650,1650,56
iname1651,1651,56
iname1652,1652,60
iname1653,1653,60
iname1654,1654,56
iname1655,1655,56
iname1656,1656,56
iname1657,1657,55
iname1658,1658,55
iname1659,1659,56
iname1660,1660,55
iname1661,1661,55
iname1662,1662,59
iname1663,1663,56
iname1664,1664,60
iname1665,1665,55
iname1666,1666,58
iname1667,1667,55
iname1668,1668,58
iname1669,1669,58
iname1670,1670,55
iname1671,1671,55
iname1672,1672,59
iname1673,1673,55
iname1674,1674,55
iname1675,1675,59
iname1676,1676,55
iname1677,1677,55
iname1678,1678,55
iname1679,1679,58
iname1680,1680,56
iname1681,1681,55
iname1682,1682,55
iname1683,1683,55
iname1684,1684,55
iname1685,1685,56
iname1686,1686,55
iname1687,1687,58
iname1688,1688,56
iname1689,1689,58
iname1690,1690,58
iname1691,1691,56
iname1692,1692,56
iname1693,1693,56
iname1694,1694,56
iname1695,1695,56
iname1696,1696,56
iname1697,1697,58
iname1698,1698,56
iname1699,1699,58
iname1700,1700,56
iname1701,1701,58
iname1702,1702,56
iname1703,1703,58
iname1704,1704,58
iname1705,1705,56
iname1706,1706,56
iname1707,1707,56
iname1708,1708,60
iname1709,1709,56
iname1710,1710,59
iname1711,1711,58
iname1712,1712,55
iname1713,1713,58
iname1714,1714,56
iname1715,1715,55
iname1716,1716,55
iname1717,1717,55
iname1718,1718,55
iname1719,1719,56
iname1720,1720,55
iname1721,1721,58
iname1722,1722,55
iname1723,1723,55
iname1724,1724,56
iname1725,1725,55
iname1726,1726,55
iname1727,1727,55
iname1728,1728,55
iname1729,1729,55
iname1730,1730,55
iname1731,1731,55
iname1732,1732,55
iname1733,1733,59
iname1734,1734,55
iname1735,1735,55
iname1736,1736,55
iname1737,1737,59
iname1738,1738,55
iname1739,1739,59
iname1740,1740,55
iname1741,1741,55
iname1742,1742,59
iname1743,1743,55
iname1744,1744,55
iname1745,1745,58
iname1746,1746,58
iname1747,1747,58
iname1748,1748,56
iname1749,1749,56
iname1750,1750,56
iname1751,1751,59
iname1752,1752,59
iname1753,1753,55
iname1754,1754,55
iname1755,1755,55
iname1756,1756,55
iname1757,1757,56
iname1758,1758,58
iname1759,1759,55
iname1760,1760,55
iname1761,1761,55
iname1762,1762,55
iname1763,1763,55
iname1764,1764,55
iname1765,1765,55
iname1766,1766,55
iname1767,1767,55
iname1768,1768,55
iname1769,1769,55
iname1770,1770,56
iname1771,1771,31
iname1772,1772,31
iname1773,1773,31
iname1774,1774,31
iname1775,1775,55
iname1776,1776,55
iname1777,1777,55
iname1778,1778,55
iname1779,1779,59
iname1780,1780,55
iname1781,1781,55
iname1782,1782,21
iname1783,1783,30
iname1784,1784,31
iname1785,1785,19
iname1786,1786,23
iname1787,1787,19
iname1788,1788,72
iname1789,1789,31
iname1790,1790,19
iname1791,1791,23
iname1792,1792,31
iname1793,1793,31
iname1794,1794,31
iname1795,1795,22
iname1796,1796,31
iname1797,1797,31
iname1798,1798,31
iname1799,1799,23
iname1800,1800,30
iname1801,1801,19
iname1802,1802,23
iname1803,1803,30
iname1804,1804,19
iname1805,1805,19
iname1806,1806,28
iname1807,1807,28
iname1808,1808,30
iname1809,1809,30
iname1810,1810,28
iname1811,1811,19
iname1812,1812,23
iname1813,1813,30
iname1814,1814,20
iname1815,1815,24
iname1816,1816,20
iname1817,1817,24
iname1818,1818,31
iname1819,1819,31
iname1820,1820,31
iname1821,1821,30
iname1822,1822,28
iname1823,1823,28
iname1824,1824,28
iname1825,1825,28
iname1826,1826,28
iname1827,1827,23
iname1828,1828,31
iname1829,1829,28
iname1830,1830,30
iname1831,1831,31
iname1832,1832,19
iname1833,1833,23
iname1834,1834,28
iname1835,1835,28
iname1836,1836,19
iname1837,1837,23
iname1838,1838,28
iname1839,1839,31
iname1840,1840,28
iname1841,1841,31
iname1842,1842,31
iname1843,1843,31
iname1844,1844,31
iname1845,1845,31
iname1846,1846,23
iname1847,1847,19
iname1848,1848,31
iname1849,1849,28
iname1850,1850,19
iname1851,1851,23
iname1852,1852,31
iname1853,1853,28
iname1854,1854,31
iname1855,1855,30
iname1856,1856,19
iname1857,1857,20
iname1858,1858,23
iname1859,1859,24
iname1860,1860,31
iname1861,1861,31
iname1862,1862,31
iname1863,1863,31
iname1864,1864,31
iname1865,1865,20
iname1866,1866,24
iname1867,1867,31
iname1868,1868,31
iname1869,1869,19
iname1870,1870,19
iname1871,1871,30
iname1872,1872,31
iname1873,1873,23
iname1874,1874,28
iname1875,1875,31
iname1876,1876,19
iname1877,1877,20
iname1878,1878,23
iname1879,1879,24
iname1880,1880,19
iname1881,1881,20
iname1882,1882,23
iname1883,1883,24
iname1884,1884,31
iname1885,1885,31
iname1886,1886,31
iname1887,1887,19
iname1888,1888,31
iname1889,1889,21
iname1890,1890,21
iname1891,1891,22
iname1892,1892,19
iname1893,1893,19
iname1894,1894,21
iname1895,1895,21
iname1896,1896,43
iname1897,1897,30
iname1898,1898,30
iname1899,1899,30
iname1900,1900,30
iname1901,1901,30
iname1902,1902,30
iname1903,1903,30
iname1904,1904,30
iname1905,1905,30
iname1906,1906,30
iname1907,1907,30
iname1908,1908,30
iname1909,1909,30
iname1910,1910,30
iname1911,1911,30
iname1912,1912,30
iname1913,1913,30
iname1914,1914,30
iname1915,1915,30
iname1916,1916,30
iname1917,1917,30
iname1918,1918,30
iname1919,1919,30
iname1920,1920,30
iname1921,1921,30
iname1922,1922,30
iname1923,1923,30
iname1924,1924,30
iname1925,1925,30
iname1926,1926,30
iname1927,1927,31
iname1928,1928,23
iname1929,1929,31
iname1930,1930,31
iname1931,1931,30
iname1932,1932,19
iname1933,1933,23
iname1934,1934,31
iname1935,1935,31
iname1936,1936,31
iname1937,1937,30
iname1938,1938,31
iname1939,1939,28
iname1940,1940,19
iname1941,1941,23
iname1942,1942,19
iname1943,1943,23
iname1944,1944,19
iname1945,1945,23
iname1946,1946,19
iname1947,1947,30
iname1948,1948,31
iname1949,1949,31
iname1950,1950,31
iname1951,1951,31
iname1952,1952,30
iname1953,1953,19
iname1954,1954,23
iname1955,1955,4
iname1956,1956,4
iname1957,1957,4
iname1958,1958,4
iname1959,1959,19
iname1960,1960,23
iname1961,1961,21
iname1962,1962,19
iname1963,1963,30
iname1964,1964,31
iname1965,1965,20
iname1966,1966,30
iname1967,1967,31
iname1968,1968,30
iname1969,1969,20
iname1970,1970,20
iname1971,1971,20
iname1972,1972,23
iname1973,1973,19
iname1974,1974,23
iname1975,1975,63
iname1976,1976,63
iname1977,1977,63
iname1978,1978,63
iname1979,1979,63
iname1980,1980,63
iname1981,1981,31
iname1982,1982,31
iname1983,1983,19
iname1984,1984,23
iname1985,1985,19
iname1986,1986,23
iname1987,1987,30
iname1988,1988,22
iname1989,1989,31
iname1990,1990,31
iname1991,1991,31
iname1992,1992,28
iname1993,1993,31
iname1994,1994,31
iname1995,1995,31
iname1996,1996,31
iname1997,1997,31
iname1998,1998,31
iname1999,1999,31
iname2000,2000,31
iname2001,2001,31
iname2002,2002,31
iname2003,2003,31
iname2004,2004,31
iname2005,2005,31
iname2006,2006,31
iname2007,2007,31
iname2008,2008,31
iname2009,2009,31
iname2010,2010,31
iname2011,2011,31
iname2012,2012,31
iname2013,2013,31
iname2014,2014,31
iname2015,2015,31
iname2016,2016,31
iname2017,2017,31
iname2018,2018,31
iname2019,2019,31
iname2020,2020,31
iname2021,2021,31
iname2022,2022,31
iname2023,2023,31
iname2024,2024,31
iname2025,2025,31
iname2026,2026,31
iname2027,2027,31
iname2028,2028,31
iname2029,2029,31
iname2030,2030,31
iname2031,2031,19
iname2032,2032,23
iname2033,2033,31
iname2034,2034,31
iname2035,2035,20
iname2036,2036,24
iname2037,2037,31
iname2038,2038,31
iname2039,2039,30
iname2040,2040,19
iname2041,2041,23
iname2042,2042,31
iname2043,2043,31
iname2044,2044,31
iname2045,2045,31
iname2046,2046,31
iname2047,2047,30
iname2048,2048,31
iname2049,2049,19
iname2050,2050,20
iname2051,2051,31
iname2052,2052,77
iname2053,2053,77
iname2054,2054,30
iname2055,2055,28
iname2056,2056,19
iname2057,2057,23
iname2058,2058,30
iname2059,2059,20
iname2060,2060,31
iname2061,2061,30
iname2062,2062,23
iname2063,2063,19
iname2064,2064,21
iname2065,2065,27
iname2066,2066,31
iname2067,2067,19
iname2068,2068,30
iname2069,2069,31
iname2070,2070,30
iname2071,2071,28
iname2072,2072,19
iname2073,2073,23
iname2074,2074,21
iname2075,2075,31
iname2076,2076,59
iname2077,2077,55
iname2078,2078,55
iname2079,2079,55
iname2080,2080,55
iname2081,2081,58
iname2082,2082,55
iname2083,2083,55
iname2084,2084,55
iname2085,2085,56
iname2086,2086,55
iname2087,2087,55
iname2088,2088,58
iname2089,2089,55
iname2090,2090,55
iname2091,2091,58
iname2092,2092,56
iname2093,2093,55
iname2094,2094,55
iname2095,2095,56
iname2096,2096,56
iname2097,2097,55
iname2098,2098,56
iname2099,2099,55
iname2100,2100,55
iname2101,2101,56
iname2102,2102,55
iname2103,2103,55
iname2104,2104,55
iname2105,2105,56
iname2106,2106,55
iname2107,2107,59
iname2108,2108,55
iname2109,2109,55
iname2110,2110,57
iname2111,2111,55
iname2112,2112,56
iname2113,2113,56
iname2114,2114,58
iname2115,2115,55
iname2116,2116,58
iname2117,2117,55
iname2118,2118,58
iname2119,2119,58
iname2120,2120,55
iname2121,2121,55
iname2122,2122,58
iname2123,2123,55
iname2124,2124,55
iname2125,2125,55
iname2126,2126,55
iname2127,2127,55
iname2128,2128,56
iname2129,2129,55
iname2130,2130,55
iname2131,2131,55
iname2132,2132,55
iname2133,2133,55
iname2134,2134,55
iname2135,2135,40
iname2136,2136,38
iname2137,2137,37
iname2138,2138,55
iname2139,2139,55
iname2140,2140,55
iname2141,2141,58
iname2142,2142,59
iname2143,2143,58
iname2144,2144,55
iname2145,2145,55
iname2146,2146,58
iname2147,2147,56
iname2148,2148,59
iname2149,2149,59
iname2150,2150,59
iname2151,2151,59
iname2152,2152,55
iname2153,2153,58
iname2154,2154,58
iname2155,2155,55
iname2156,2156,58
iname2157,2157,56
iname2158,2158,58
iname2159,2159,58
iname2160,2160,56
iname2161,2161,58
iname2162,2162,59
iname2163,2163,55
iname2164,2164,58
iname2165,2165,59
iname2166,2166,58
iname2167,2167,59
iname2168,2168,56
iname2169,2169,56
iname2170,2170,56
iname2171,2171,59
iname2172,2172,56
iname2173,2173,56
iname2174,2174,55
iname2175,2175,55
iname2176,2176,55
iname2177,2177,55
iname2178,2178,55
iname2179,2179,55
iname2180,2180,58
iname2181,2181,55
iname2182,2182,55
iname2183,2183,58
iname2184,2184,55
iname2185,2185,56
iname2186,2186,58
iname2187,2187,55
iname2188,2188,56
iname2189,2189,59
iname2190,2190,55
iname2191,2191,58
iname2192,2192,58
iname2193,2193,58
iname2194,2194,55
iname2195,2195,55
iname2196,2196,55
iname2197,2197,59
iname2198,2198,55
iname2199,2199,58
iname2200,2200,55
iname2201,2201,55
iname2202,2202,58
iname2203,2203,55
iname2204,2204,58
iname2205,2205,58
iname2206,2206,55
iname2207,2207,58
iname2208,2208,58
iname2209,2209,58
iname2210,2210,55
iname2211,2211,58
iname2212,2212,58
iname2213,2213,58
iname2214,2214,55
iname2215,2215,55
iname2216,2216,55
iname2217,2217,58
iname2218,2218,75
iname2219,2219,75
iname2220,2220,75
iname2221,2221,75
iname2222,2222,55
iname2223,2223,55
iname2224,2224,55
iname2225,2225,55
iname2226,2226,58
iname2227,2227,58
iname2228,2228,59
iname2229,2229,58
iname2230,2230,58
iname2231,2231,58
iname2232,2232,58
iname2233,2233,58
iname2234,2234,58
iname2235,2235,49
iname2236,2236,54
iname2237,2237,55
iname2238,2238,23
iname2239,2239,56
iname2240,2240,55
iname2241,2241,55
iname2242,2242,57
iname2243,2243,55
iname2244,2244,55
iname2245,2245,19
iname2246,2246,23
iname2247,2247,19
iname2248,2248,19
iname2249,2249,19
iname2250,2250,19
iname2251,2251,23
iname2252,2252,30
iname2253,2253,19
iname2254,2254,23
iname2255,2255,28
iname2256,2256,28
iname2257,2257,28
iname2258,2258,28
iname2259,2259,28
iname2260,2260,28
iname2261,2261,31
iname2262,2262,30
iname2263,2263,28
iname2264,2264,31
iname2265,2265,31
iname2266,2266,31
iname2267,2267,19
iname2268,2268,20
iname2269,2269,30
iname2270,2270,23
iname2271,2271,24
iname2272,2272,31
iname2273,2273,19
iname2274,2274,23
iname2275,2275,31
iname2276,2276,31
iname2277,2277,31
iname2278,2278,29
iname2279,2279,28
iname2280,2280,30
iname2281,2281,19
iname2282,2282,31
iname2283,2283,30
iname2284,2284,19
iname2285,2285,20
iname2286,2286,23
iname2287,2287,24
iname2288,2288,28
iname2289,2289,20
iname2290,2290,24
iname2291,2291,20
iname2292,2292,24
iname2293,2293,28
iname2294,2294,19
iname2295,2295,20
iname2296,2296,23
iname2297,2297,24
iname2298,2298,31
iname2299,2299,30
iname2300,2300,20
iname2301,2301,31
iname2302,2302,23
iname2303,2303,19
iname2304,2304,22
iname2305,2305,19
iname2306,2306,31
iname2307,2307,19
iname2308,2308,30
iname2309,2309,23
iname2310,2310,31
iname2311,2311,31
iname2312,2312,31
iname2313,2313,28
iname2314,2314,19
iname2315,2315,23
iname2316,2316,28
iname2317,2317,31
iname2318,2318,28
iname2319,2319,28
iname2320,2320,31
iname2321,2321,28
iname2322,2322,19
iname2323,2323,20
iname2324,2324,23
iname2325,2325,20
iname2326,2326,30
iname2327,2327,20
iname2328,2328,24
iname2329,2329,19
iname2330,2330,30
iname2331,2331,20
iname2332,2332,30
iname2333,2333,30
iname2334,2334,31
iname2335,2335,31
iname2336,2336,31
iname2337,2337,31
iname2338,2338,31
iname2339,2339,21
iname2340,2340,19
iname2341,2341,30
iname2342,2342,23
iname2343,2343,30
iname2344,2344,28
iname2345,2345,19
iname2346,2346,23
iname2347,2347,31
iname2348,2348,23
iname2349,2349,30
iname2350,2350,23
iname2351,2351,19
iname2352,2352,23
iname2353,2353,21
iname2354,2354,30
iname2355,2355,19
iname2356,2356,23
iname2357,2357,19
iname2358,2358,23
iname2359,2359,57
iname2360,2360,57
iname2361,2361,31
iname2362,2362,31
iname2363,2363,31
iname2364,2364,31
iname2365,2365,31
iname2366,2366,31
iname2367,2367,31
iname2368,2368,31
iname2369,2369,22
iname2370,2370,31
iname2371,2371,31
iname2372,2372,31
iname2373,2373,31
iname2374,2374,31
iname2375,2375,30
iname2376,2376,30
iname2377,2377,31
iname2378,2378,31
iname2379,2379,31
iname2380,2380,31
iname2381,2381,31
iname2382,2382,31
iname2383,2383,31
iname2384,2384,31
iname2385,2385,31
iname2386,2386,31
iname2387,2387,31
iname2388,2388,31
iname2389,2389,19
iname2390,2390,31
iname2391,2391,30
iname2392,2392,31
iname2393,2393,30
iname2394,2394,31
iname2395,2395,31
iname2396,2396,31
iname2397,2397,31
iname2398,2398,30
iname2399,2399,31
iname2400,2400,29
iname2401,2401,31
iname2402,2402,30
iname2403,2403,31
iname2404,2404,31
iname2405,2405,31
iname2406,2406,30
iname2407,2407,30
iname2408,2408,31
iname2409,2409,75
iname2410,2410,75
iname2411,2411,75
iname2412,2412,75
iname2413,2413,75
iname2414,2414,76
iname2415,2415,30
iname2416,2416,30
iname2417,2417,30
iname2418,2418,31
iname2419,2419,18
iname2420,2420,30
iname2421,2421,31
iname2422,2422,30
iname2423,2423,20
iname2424,2424,23
iname2425,2425,24
iname2426,2426,28
iname2427,2427,20
iname2428,2428,31
iname2429,2429,28
iname2430,2430,20
iname2431,2431,24
iname2432,2432,21
iname2433,2433,31
iname2434,2434,31
iname2435,2435,31
iname2436,2436,23
iname2437,2437,19
iname2438,2438,31
iname2439,2439,30
iname2440,2440,31
iname2441,2441,23
iname2442,2442,23
iname2443,2443,19
iname2444,2444,31
iname2445,2445,30
iname2446,2446,19
iname2447,2447,23
iname2448,2448,28
iname2449,2449,19
iname2450,2450,23
iname2451,2451,31
iname2452,2452,31
iname2453,2453,31
iname2454,2454,31
iname2455,2455,31
iname2456,2456,30
iname2457,2457,57
iname2458,2458,55
iname2459,2459,55
iname2460,2460,55
iname2461,2461,55
iname2462,2462,40
iname2463,2463,40
iname2464,2464,31
iname2465,2465,55
iname2466,2466,55
iname2467,2467,55
iname2468,2468,55
iname2469,2469,59
iname2470,2470,55
iname2471,2471,56
iname2472,2472,56
iname2473,2473,56
iname2474,2474,60
iname2475,2475,55
iname2476,2476,56
iname2477,2477,55
iname2478,2478,56
iname2479,2479,55
iname2480,2480,55
iname2481,2481,56
iname2482,2482,58
iname2483,2483,58
iname2484,2484,55
iname2485,2485,58
iname2486,2486,56
iname2487,2487,58
iname2488,2488,58
iname2489,2489,55
iname2490,2490,58
iname2491,2491,56
iname2492,2492,58
iname2493,2493,60
iname2494,2494,55
iname2495,2495,30
iname2496,2496,31
iname2497,2497,31
iname2498,2498,31
iname2499,2499,31
iname2500,2500,31
iname2501,2501,31
iname2502,2502,31
iname2503,2503,55
iname2504,2504,55
iname2505,2505,55
iname2506,2506,56
iname2507,2507,58
iname2508,2508,40
iname2509,2509,55
iname2510,2510,58
iname2511,2511,56
iname2512,2512,58
iname2513,2513,58
iname2514,2514,59
iname2515,2515,58
iname2516,2516,58
iname2517,2517,55
iname2518,2518,58
iname2519,2519,58
iname2520,2520,58
iname2521,2521,55
iname2522,2522,58
iname2523,2523,56
iname2524,2524,55
iname2525,2525,55
iname2526,2526,59
iname2527,2527,55
iname2528,2528,55
iname2529,2529,58
iname2530,2530,58
iname2531,2531,58
iname2532,2532,58
iname2533,2533,55
iname2534,2534,55
iname2535,2535,58
iname2536,2536,55
iname2537,2537,58
iname2538,2538,55
iname2539,2539,55
iname2540,2540,58
iname2541,2541,56
iname2542,2542,58
iname2543,2543,58
iname2544,2544,58
iname2545,2545,55
iname2546,2546,55
iname2547,2547,58
iname2548,2548,58
iname2549,2549,55
iname2550,2550,55
iname2551,2551,58
iname2552,2552,58
iname2553,2553,55
iname2554,2554,58
iname2555,2555,56
iname2556,2556,56
iname2557,2557,56
iname2558,2558,59
iname2559,2559,56
iname2560,2560,59
iname2561,2561,56
iname2562,2562,56
iname2563,2563,56
iname2564,2564,59
iname2565,2565,56
iname2566,2566,56
iname2567,2567,56
iname2568,2568,59
iname2569,2569,55
iname2570,2570,58
iname2571,2571,56
iname2572,2572,55
iname2573,2573,55
iname2574,2574,55
iname2575,2575,58
iname2576,2576,55
iname2577,2577,58
iname2578,2578,55
iname2579,2579,55
iname2580,2580,58
iname2581,2581,58
iname2582,2582,58
iname2583,2583,58
iname2584,2584,55
iname2585,2585,58
iname2586,2586,56
iname2587,2587,56
iname2588,2588,59
iname2589,2589,55
iname2590,2590,56
iname2591,2591,56
iname2592,2592,55
iname2593,2593,55
iname2594,2594,58
iname2595,2595,55
iname2596,2596,56
iname2597,2597,58
iname2598,2598,58
iname2599,2599,55
iname2600,2600,58
iname2601,2601,58
iname2602,2602,56
iname2603,2603,56
iname2604,2604,55
iname2605,2605,58
iname2606,2606,58
iname2607,2607,55
iname2608,2608,56
iname2609,2609,59
iname2610,2610,56
iname2611,2611,59
iname2612,2612,55
iname2613,2613,58
iname2614,2614,55
iname2615,2615,58
iname2616,2616,58
iname2617,2617,56
iname2618,2618,56
iname2619,2619,56
iname2620,2620,59
iname2621,2621,59
